production_order_id,product_id,plant_id,planned_qty,actual_qty,start_date,end_date,defect_rate_pct,production_cost
PO004095,P00219,Plant_A,2000,5000,2022-06-23,2022-10-10,1.2,25000
PO004096,P00228,Plant_B,100,400,2023-01-01,2023-07-16,15,80000
PO004097,P00161,PLANT-A,2000,1800,2022-07-18,2024-10-19,1.2,-5000
PO004098,P00222,Plant_B,100,50,2023-01-11,2022-02-12,1.2,-5000
PO004099,P00108,,500,400,2022-09-19,2024-12-29,1.2,80000
PO004100,P00292,Plant_A,100,1800,2023-11-20,2022-04-20,15,-5000
PO004101,P00277,Plant_B,,50,2024-02-28,2022-11-29,3.5,25000
PO004102,P00048,PLANT-A,2000,5000,2024-09-20,2025-01-16,15,
PO004103,P00094,Plant_A,,50,2024-08-19,2023-12-21,3.5,
PO004104,P00013,,2000,,2024-05-22,2022-06-09,,
PO004105,P00163,Plant_A,,1800,2024-05-01,2022-12-11,,
PO004106,P00269,Plant_B,2000,5000,2024-12-27,2025-01-31,3.5,80000
PO004107,P00098,,100,1800,2024-11-26,2022-03-02,15,80000
PO004108,P00257,Plant_A,500,,2024-04-12,2023-10-27,1.2,25000
PO004109,P00008,,500,5000,2024-11-30,2022-03-19,15,10000
PO004110,P00053,PLANT-A,,400,2023-07-01,2023-10-14,0.5,-5000
PO004111,P00104,,,5000,2024-01-30,2022-08-12,15,10000
PO004112,P00084,,,400,2022-08-06,2023-01-04,,
PO004113,P00173,Plant_B,2000,1800,2023-04-17,2022-12-17,15,
PO004114,P00195,,100,1800,2023-08-21,2022-06-13,15,
PO004115,P00094,Plant_B,2000,5000,2022-05-07,2024-04-28,1.2,
PO004116,P00203,Plant_B,,50,2023-05-16,2024-09-01,0.5,-5000
PO004117,P00267,Plant_B,,,2023-06-02,2024-06-29,15,
PO004118,P00258,Plant_B,2000,5000,2024-02-14,2022-05-21,0.5,80000
PO004119,P00213,Plant_A,100,,2024-09-24,2024-09-24,0.5,-5000
PO004120,P00081,PLANT-A,2000,50,2023-11-06,2024-11-18,,80000
PO004121,P00023,Plant_A,500,5000,2024-04-27,2023-02-12,1.2,80000
PO004122,P00013,PLANT-A,500,50,2023-11-20,2023-08-04,,25000
PO004123,P00017,Plant_A,500,,2023-06-07,2024-11-30,3.5,10000
PO004124,P00111,PLANT-A,500,,2024-07-21,2024-05-13,1.2,80000
PO004125,P00210,PLANT-A,100,,2024-10-22,2022-09-14,15,10000
PO004126,P00201,PLANT-A,100,1800,2023-02-26,2023-05-05,0.5,25000
PO004127,P00233,PLANT-A,500,5000,2022-05-25,2022-05-19,0.5,10000
PO004128,P00119,,100,,2022-06-24,2022-01-26,0.5,25000
PO004129,P00053,Plant_A,500,,2022-08-24,2022-03-16,0.5,
PO004130,P00204,Plant_B,,,2022-12-15,2023-05-08,,-5000
PO004131,P00239,PLANT-A,2000,5000,2023-04-19,2024-09-13,1.2,25000
PO004132,P00284,,,400,2023-12-24,2023-06-26,1.2,80000
PO004133,P00232,Plant_B,2000,,2024-02-14,2023-07-30,1.2,-5000
PO004134,P00270,Plant_B,2000,,2023-07-03,2024-05-03,1.2,80000
PO004135,P00193,Plant_A,500,,2023-03-06,2024-12-25,15,80000
PO004136,P00211,,2000,50,2022-11-28,2022-12-02,1.2,25000
PO004137,P00289,,100,1800,2022-10-09,2023-08-24,15,-5000
PO004138,P00034,,500,5000,2022-11-20,2024-10-11,15,-5000
PO004139,P00017,,2000,50,2023-11-05,2025-01-08,0.5,10000
PO004140,P00093,,500,400,2024-08-04,2022-03-31,,
PO004141,P00285,Plant_A,100,,2024-03-21,2023-02-09,1.2,80000
PO004142,P00052,Plant_A,,50,2024-10-04,2022-03-01,15,25000
PO004143,P00058,Plant_B,500,1800,2023-03-15,2023-10-17,3.5,-5000
PO004144,P00212,Plant_A,500,1800,2022-03-17,2022-11-06,,
PO004145,P00267,Plant_B,2000,400,2022-08-02,2024-03-08,0.5,25000
PO004146,P00251,Plant_B,100,400,2022-11-17,2023-10-21,15,80000
PO004147,P00076,Plant_A,,1800,2024-10-04,2024-07-11,1.2,10000
PO004148,P00248,PLANT-A,100,,2023-11-29,2024-07-09,15,
PO004149,P00125,Plant_A,500,,2023-06-12,2024-03-17,15,10000
PO004150,P00267,,2000,50,2024-11-02,2023-11-29,,-5000
PO004151,P00065,,100,50,2023-01-18,2024-08-07,3.5,
PO004152,P00155,PLANT-A,,,2023-09-27,2023-01-10,15,25000
PO004153,P00083,Plant_B,2000,1800,2022-10-31,2022-07-14,15,-5000
PO004154,P00199,Plant_B,,400,2023-06-18,2023-11-06,3.5,
PO004155,P00166,PLANT-A,,400,2022-07-04,2024-06-05,0.5,10000
PO004156,P00116,Plant_B,100,1800,2022-05-26,2023-02-24,15,
PO004157,P00219,Plant_B,2000,,2023-02-21,2022-02-22,15,80000
PO004158,P00123,Plant_B,,400,2023-05-15,2022-02-24,1.2,
PO004159,P00055,PLANT-A,,50,2023-11-05,2022-09-12,3.5,-5000
PO004160,P00214,Plant_A,,50,2022-03-22,2023-06-22,1.2,
PO004161,P00029,Plant_A,,400,2024-01-03,2022-12-06,,-5000
PO004162,P00146,Plant_B,100,,2023-11-15,2023-02-22,3.5,25000
PO004163,P00286,Plant_B,500,400,2024-02-24,2022-12-18,3.5,25000
PO004164,P00279,,,,2022-01-08,2024-05-18,,
PO004165,P00242,Plant_B,,,2024-06-30,2023-03-26,0.5,10000
PO004166,P00081,,2000,5000,2024-12-26,2024-06-01,0.5,
PO004167,P00002,PLANT-A,,50,2024-07-22,2024-07-31,0.5,10000
PO004168,P00214,Plant_A,500,400,2024-07-02,2022-08-31,15,10000
PO004169,P00292,Plant_B,100,,2023-05-22,2024-01-06,3.5,
PO004170,P00206,Plant_B,500,1800,2022-02-05,2024-09-28,1.2,
PO004171,P00150,,,400,2022-08-29,2023-10-25,1.2,25000
PO004172,P00005,Plant_A,,5000,2024-12-17,2023-03-11,3.5,10000
PO004173,P00276,,,1800,2023-11-24,2022-11-04,15,
PO004174,P00179,Plant_B,100,400,2024-01-11,2022-07-12,3.5,25000
PO004175,P00237,Plant_B,2000,1800,2024-06-23,2022-08-29,,
PO004176,P00113,Plant_B,500,1800,2024-02-03,2023-06-28,3.5,10000
PO004177,P00019,,,1800,2024-12-09,2022-10-06,1.2,-5000
PO004178,P00189,PLANT-A,2000,400,2022-12-02,2024-11-02,1.2,80000
PO004179,P00199,PLANT-A,2000,5000,2024-05-09,2023-02-28,15,10000
PO004180,P00290,PLANT-A,500,50,2022-12-16,2023-10-26,,25000
PO004181,P00297,Plant_B,2000,5000,2023-05-01,2022-01-18,3.5,10000
PO004182,P00023,Plant_A,2000,1800,2022-12-12,2023-07-05,15,80000
PO004183,P00171,PLANT-A,500,,2024-09-17,2022-01-06,15,
PO004184,P00042,,100,400,2022-07-13,2023-03-23,3.5,
PO004185,P00128,,100,,2022-03-09,2023-10-21,3.5,80000
PO004186,P00195,Plant_B,500,400,2022-01-21,2022-01-30,3.5,
PO004187,P00245,PLANT-A,,400,2024-12-18,2024-06-27,0.5,-5000
PO004188,P00093,Plant_B,500,1800,2022-02-13,2022-11-07,,
PO004189,P00139,Plant_B,,5000,2024-12-16,2022-02-26,15,10000
PO004190,P00128,Plant_B,,5000,2024-02-03,2022-06-19,1.2,10000
PO004191,P00096,,500,1800,2024-05-02,2022-02-07,,-5000
PO004192,P00288,PLANT-A,500,1800,2024-12-18,2023-07-26,1.2,-5000
PO004193,P00147,,100,1800,2023-07-27,2023-06-09,15,-5000
PO004194,P00294,PLANT-A,500,1800,2023-06-22,2022-04-20,1.2,25000
PO004195,P00261,Plant_B,100,1800,2022-06-05,2024-03-21,3.5,
PO004196,P00046,,100,50,2022-01-22,2022-05-04,,25000
PO004197,P00102,,,50,2024-02-01,2024-05-17,15,
PO004198,P00114,PLANT-A,2000,400,2024-07-01,2022-04-08,0.5,80000
PO004199,P00214,Plant_A,2000,,2023-02-06,2023-03-07,1.2,80000
PO004200,P00293,Plant_B,500,5000,2024-07-01,2023-05-07,0.5,80000
PO004201,P00231,,100,50,2022-06-19,2022-03-02,1.2,-5000
PO004202,P00186,,2000,,2023-11-25,2025-01-14,1.2,10000
PO004203,P00035,,100,1800,2023-12-29,2023-11-30,0.5,10000
PO004204,P00059,,,,2023-12-12,2023-07-10,3.5,-5000
PO004205,P00170,PLANT-A,,,2022-03-26,2022-01-07,1.2,
PO004206,P00024,Plant_A,,400,2023-05-30,2022-09-14,0.5,80000
PO004207,P00173,PLANT-A,,5000,2023-08-26,2022-12-03,0.5,25000
PO004208,P00141,PLANT-A,500,400,2022-04-02,2022-12-17,0.5,
PO004209,P00141,,500,50,2023-12-19,2022-12-24,15,25000
PO004210,P00031,,500,50,2022-04-26,2023-12-03,3.5,10000
PO004211,P00226,PLANT-A,,400,2024-08-17,2022-01-22,3.5,-5000
PO004212,P00295,Plant_A,500,5000,2022-02-15,2023-07-31,,10000
PO004213,P00238,,,,2024-11-09,2022-10-25,1.2,-5000
PO004214,P00264,Plant_A,500,5000,2024-05-31,2023-03-14,0.5,
PO004215,P00164,PLANT-A,2000,1800,2023-01-25,2023-01-26,15,
PO004216,P00265,,,400,2023-01-31,2024-11-22,15,-5000
PO004217,P00056,Plant_B,2000,400,2022-12-18,2024-11-04,15,
PO004218,P00049,Plant_B,100,1800,2022-12-20,2022-03-15,,-5000
PO004219,P00058,Plant_B,100,5000,2023-03-25,2023-10-24,3.5,10000
PO004220,P00032,,100,,2024-08-30,2022-08-16,0.5,10000
PO004221,P00241,PLANT-A,500,50,2024-07-21,2022-07-03,15,-5000
PO004222,P00133,,,1800,2024-02-22,2023-01-27,15,-5000
PO004223,P00151,Plant_B,500,50,2022-02-16,2024-02-21,0.5,80000
PO004224,P00030,PLANT-A,100,50,2022-07-08,2022-10-22,3.5,
PO004225,P00078,,100,5000,2024-03-10,2024-07-25,,-5000
PO004226,P00293,,500,400,2022-05-08,2024-01-11,15,25000
PO004227,P00279,PLANT-A,100,400,2022-05-02,2022-10-12,,10000
PO004228,P00054,PLANT-A,500,,2023-02-28,2025-01-22,,25000
PO004229,P00016,Plant_B,,1800,2023-02-17,2022-04-16,3.5,25000
PO004230,P00120,Plant_A,500,50,2023-03-09,2024-10-09,0.5,10000
PO004231,P00245,Plant_B,500,50,2023-02-25,2022-02-20,15,80000
PO004232,P00083,PLANT-A,500,5000,2024-04-13,2022-04-16,1.2,
PO004233,P00255,Plant_A,2000,1800,2022-02-24,2023-09-12,3.5,
PO004234,P00250,Plant_A,,400,2022-07-16,2022-04-16,,-5000
PO004235,P00072,,2000,400,2023-09-22,2024-12-08,3.5,10000
PO004236,P00237,Plant_B,2000,400,2024-01-31,2024-05-24,15,10000
PO004237,P00056,Plant_A,,5000,2022-09-17,2022-04-03,1.2,10000
PO004238,P00249,Plant_A,500,50,2022-11-27,2023-12-12,1.2,10000
PO004239,P00297,PLANT-A,100,5000,2024-05-07,2022-03-27,3.5,25000
PO004240,P00067,Plant_A,500,50,2022-06-03,2022-01-23,1.2,25000
PO004241,P00223,Plant_B,2000,50,2023-03-14,2022-11-23,1.2,25000
PO004242,P00260,,500,5000,2024-07-03,2022-09-24,0.5,80000
PO004243,P00253,,2000,400,2022-10-18,2023-11-06,3.5,10000
PO004244,P00034,PLANT-A,100,,2024-09-27,2022-09-25,3.5,80000
PO004245,P00105,,100,,2022-11-08,2024-05-09,1.2,-5000
PO004246,P00170,,100,1800,2023-11-28,2022-01-13,15,10000
PO004247,P00166,,500,50,2024-12-02,2024-04-04,0.5,-5000
PO004248,P00078,PLANT-A,500,1800,2023-06-02,2024-08-12,1.2,80000
PO004249,P00023,Plant_B,500,1800,2022-01-20,2022-08-04,,-5000
PO004250,P00110,PLANT-A,2000,50,2022-12-20,2022-07-18,,25000
PO004251,P00289,,2000,1800,2022-11-14,2022-03-26,0.5,25000
PO004252,P00033,,2000,,2023-07-12,2022-02-07,15,-5000
PO004253,P00065,,500,400,2022-05-13,2023-05-18,3.5,80000
PO004254,P00125,,100,50,2022-09-11,2022-01-07,0.5,-5000
PO004255,P00283,,,,2024-11-14,2023-10-14,1.2,
PO004256,P00202,Plant_B,2000,5000,2023-09-09,2022-04-16,3.5,-5000
PO004257,P00090,,2000,1800,2024-01-12,2023-02-14,15,80000
PO004258,P00062,Plant_B,,1800,2024-06-01,2023-05-30,0.5,-5000
PO004259,P00071,Plant_B,500,,2023-03-09,2022-12-11,0.5,80000
PO004260,P00076,PLANT-A,,50,2023-04-06,2024-12-16,1.2,-5000
PO004261,P00061,PLANT-A,,400,2022-12-14,2024-10-03,15,
PO004262,P00260,Plant_B,500,400,2024-08-16,2023-05-28,0.5,
PO004263,P00077,Plant_A,,1800,2023-09-01,2024-04-15,3.5,25000
PO004264,P00151,Plant_A,2000,50,2023-08-01,2023-07-15,,-5000
PO004265,P00004,Plant_A,,1800,2023-04-17,2022-03-09,3.5,80000
PO004266,P00066,PLANT-A,2000,400,2023-11-23,2024-04-11,15,25000
PO004267,P00092,Plant_A,100,5000,2024-02-17,2024-03-15,,80000
PO004268,P00087,PLANT-A,,50,2023-10-18,2022-11-20,0.5,
PO004269,P00249,Plant_B,500,5000,2024-04-09,2023-09-26,1.2,80000
PO004270,P00005,Plant_B,2000,1800,2024-11-13,2024-11-02,3.5,-5000
PO004271,P00280,Plant_A,500,400,2022-09-08,2023-08-09,1.2,10000
PO004272,P00094,Plant_B,500,1800,2024-01-12,2022-03-14,,25000
PO004273,P00090,PLANT-A,2000,400,2023-07-13,2023-10-21,3.5,-5000
PO004274,P00162,Plant_B,,,2024-12-02,2024-03-22,1.2,10000
PO004275,P00098,PLANT-A,,400,2023-10-21,2022-09-12,3.5,
PO004276,P00268,PLANT-A,500,,2022-11-09,2022-10-07,15,-5000
PO004277,P00140,PLANT-A,,,2023-05-13,2022-12-29,15,25000
PO004278,P00177,Plant_B,500,50,2024-04-14,2022-08-25,0.5,25000
PO004279,P00142,Plant_B,500,50,2022-12-04,2023-07-01,1.2,25000
PO004280,P00223,PLANT-A,,1800,2023-10-26,2024-12-04,1.2,80000
PO004281,P00280,Plant_A,2000,400,2023-05-15,2025-01-14,0.5,
PO004282,P00068,Plant_B,100,50,2023-10-01,2023-02-17,3.5,-5000
PO004283,P00142,Plant_A,,5000,2024-12-02,2024-06-18,0.5,10000
PO004284,P00101,,100,50,2023-09-28,2022-02-25,15,-5000
PO004285,P00127,PLANT-A,100,1800,2023-04-21,2023-07-05,3.5,25000
PO004286,P00276,Plant_B,500,,2023-01-30,2023-02-06,0.5,-5000
PO004287,P00087,Plant_B,,50,2024-09-21,2022-07-26,0.5,80000
PO004288,P00110,Plant_A,500,5000,2023-10-29,2024-07-20,1.2,-5000
PO004289,P00208,,100,1800,2024-11-08,2023-01-05,3.5,25000
PO004290,P00145,,100,1800,2022-05-14,2025-01-03,1.2,80000
PO004291,P00065,Plant_B,,5000,2023-03-19,2024-10-15,0.5,80000
PO004292,P00093,,500,1800,2022-09-13,2024-05-23,1.2,
PO004293,P00032,,100,,2024-07-11,2024-02-22,1.2,
PO004294,P00096,PLANT-A,100,5000,2023-05-02,2023-11-29,0.5,10000
PO004295,P00067,,500,,2024-06-17,2023-08-08,,25000
PO004296,P00214,Plant_B,500,,2022-06-01,2024-12-02,0.5,25000
PO004297,P00035,Plant_A,500,50,2022-02-17,2023-03-13,0.5,10000
PO004298,P00299,Plant_A,500,50,2022-05-15,2022-07-10,1.2,25000
PO004299,P00224,,100,1800,2023-09-02,2024-03-04,15,80000
PO004300,P00025,Plant_A,100,1800,2022-05-20,2023-07-06,15,-5000
PO004301,P00241,,2000,,2024-12-13,2024-06-03,,10000
PO004302,P00027,Plant_A,100,50,2023-07-19,2022-11-28,0.5,10000
PO004303,P00106,Plant_A,,5000,2022-12-20,2024-04-06,0.5,10000
PO004304,P00208,PLANT-A,100,50,2024-11-15,2023-05-11,15,-5000
PO004305,P00178,PLANT-A,100,50,2022-06-08,2022-05-30,,10000
PO004306,P00227,,500,400,2022-03-11,2022-02-06,1.2,25000
PO004307,P00185,Plant_A,,5000,2023-05-06,2023-08-23,15,80000
PO004308,P00090,Plant_A,500,5000,2022-08-13,2024-01-08,0.5,80000
PO004309,P00089,Plant_B,2000,,2024-07-28,2022-07-06,3.5,25000
PO004310,P00108,,,1800,2024-11-20,2023-12-27,3.5,-5000
PO004311,P00251,Plant_A,2000,400,2023-03-20,2022-01-04,,10000
PO004312,P00250,,2000,5000,2024-02-09,2023-12-07,0.5,80000
PO004313,P00056,PLANT-A,100,50,2024-12-10,2022-07-03,15,
PO004314,P00094,Plant_A,500,50,2022-05-07,2024-07-28,15,80000
PO004315,P00058,,2000,,2023-04-20,2023-03-12,15,10000
PO004316,P00236,PLANT-A,100,50,2024-08-27,2024-09-17,0.5,10000
PO004317,P00082,,500,5000,2022-04-14,2022-11-25,3.5,25000
PO004318,P00081,Plant_B,,50,2022-07-26,2022-03-11,0.5,25000
PO004319,P00009,,2000,1800,2022-01-02,2023-01-29,0.5,10000
PO004320,P00234,PLANT-A,500,400,2022-08-22,2022-08-05,3.5,10000
PO004321,P00259,Plant_A,2000,400,2023-04-08,2022-08-12,,80000
PO004322,P00193,Plant_B,,400,2023-09-25,2024-12-19,1.2,-5000
PO004323,P00108,Plant_A,100,50,2022-02-12,2022-07-04,15,10000
PO004324,P00109,Plant_A,100,400,2024-10-13,2023-06-03,1.2,-5000
PO004325,P00196,Plant_A,100,,2024-10-07,2022-12-20,3.5,-5000
PO004326,P00194,,,,2022-03-20,2023-02-03,0.5,-5000
PO004327,P00208,PLANT-A,100,1800,2022-04-28,2024-04-03,15,-5000
PO004328,P00241,Plant_A,2000,5000,2024-08-30,2024-11-20,0.5,10000
PO004329,P00288,Plant_B,100,5000,2023-06-16,2022-11-05,,80000
PO004330,P00020,Plant_A,500,50,2022-01-29,2022-10-20,15,25000
PO004331,P00158,Plant_B,2000,,2022-02-07,2022-01-03,0.5,-5000
PO004332,P00143,Plant_B,500,,2024-05-06,2023-11-27,1.2,10000
PO004333,P00175,,,5000,2022-02-09,2024-08-18,3.5,25000
PO004334,P00255,Plant_A,2000,1800,2024-05-23,2022-08-23,3.5,25000
PO004335,P00258,Plant_A,100,50,2023-02-09,2024-11-08,1.2,10000
PO004336,P00198,PLANT-A,100,50,2024-01-21,2023-12-24,3.5,
PO004337,P00236,Plant_A,500,50,2022-05-07,2022-08-09,1.2,-5000
PO004338,P00189,PLANT-A,2000,400,2022-01-14,2022-12-05,1.2,80000
PO004339,P00192,Plant_B,500,,2022-07-27,2024-11-05,3.5,25000
PO004340,P00174,Plant_A,500,1800,2022-02-23,2023-05-05,15,10000
PO004341,P00205,PLANT-A,100,400,2022-04-18,2022-09-25,15,25000
PO004342,P00223,,100,50,2022-11-29,2024-09-07,1.2,-5000
PO004343,P00042,Plant_A,2000,,2022-02-19,2023-03-05,,80000
PO004344,P00066,Plant_A,100,400,2024-02-19,2022-12-07,3.5,25000
PO004345,P00032,Plant_B,,1800,2024-10-17,2024-08-24,,-5000
PO004346,P00241,Plant_B,,1800,2023-09-29,2022-05-10,3.5,25000
PO004347,P00143,PLANT-A,100,,2023-08-24,2023-01-01,1.2,
PO004348,P00134,Plant_B,100,5000,2024-10-12,2022-06-06,0.5,
PO004349,P00125,Plant_A,,50,2022-12-04,2022-11-09,1.2,-5000
PO004350,P00185,PLANT-A,2000,50,2024-01-03,2024-06-05,3.5,
PO004351,P00167,Plant_B,2000,50,2023-11-29,2023-11-01,3.5,25000
PO004352,P00254,Plant_B,,5000,2023-08-06,2023-03-16,,80000
PO004353,P00129,Plant_A,500,5000,2024-09-11,2024-09-02,0.5,
PO004354,P00141,,500,1800,2023-03-23,2024-01-15,0.5,
PO004355,P00114,Plant_A,100,50,2024-08-10,2024-04-21,3.5,80000
PO004356,P00108,Plant_A,2000,50,2024-06-09,2022-09-07,0.5,10000
PO004357,P00040,PLANT-A,100,,2024-03-07,2024-05-18,15,25000
PO004358,P00058,Plant_B,500,400,2024-04-28,2024-02-24,0.5,80000
PO004359,P00150,PLANT-A,100,1800,2023-03-17,2024-12-27,15,80000
PO004360,P00052,Plant_B,2000,1800,2023-06-01,2023-08-18,1.2,25000
PO004361,P00102,Plant_A,100,50,2022-02-13,2024-06-13,1.2,-5000
PO004362,P00251,PLANT-A,100,5000,2023-04-26,2023-01-08,15,10000
PO004363,P00264,,500,5000,2023-12-04,2023-11-27,3.5,25000
PO004364,P00272,,2000,400,2023-11-23,2022-03-03,1.2,80000
PO004365,P00226,PLANT-A,100,5000,2024-10-23,2023-06-04,1.2,80000
PO004366,P00137,,500,400,2022-01-06,2024-05-10,,-5000
PO004367,P00077,Plant_B,100,1800,2024-11-07,2024-05-04,15,10000
PO004368,P00181,PLANT-A,,400,2023-10-12,2023-01-30,15,25000
PO004369,P00290,PLANT-A,100,1800,2024-07-01,2023-09-25,0.5,10000
PO004370,P00141,PLANT-A,500,5000,2024-08-28,2022-09-07,1.2,10000
PO004371,P00275,Plant_B,500,,2024-11-09,2023-01-20,15,10000
PO004372,P00061,Plant_A,,1800,2022-01-24,2024-01-11,3.5,80000
PO004373,P00149,Plant_B,,400,2022-05-07,2023-09-12,15,80000
PO004374,P00277,,2000,5000,2023-01-01,2024-01-05,0.5,25000
PO004375,P00076,PLANT-A,500,1800,2024-05-31,2024-03-02,1.2,80000
PO004376,P00227,,,1800,2023-02-04,2022-01-11,,-5000
PO004377,P00219,Plant_B,100,400,2024-09-29,2024-03-25,0.5,10000
PO004378,P00001,PLANT-A,,5000,2024-04-03,2023-08-18,1.2,25000
PO004379,P00248,,,5000,2024-05-18,2022-03-25,15,10000
PO004380,P00084,Plant_B,,,2024-09-28,2024-08-22,0.5,80000
PO004381,P00180,PLANT-A,2000,400,2022-03-05,2023-07-12,,-5000
PO004382,P00109,Plant_B,500,1800,2023-06-02,2023-01-08,15,80000
PO004383,P00240,,2000,5000,2022-02-16,2022-04-18,3.5,80000
PO004384,P00036,Plant_A,500,5000,2024-06-16,2023-03-16,3.5,10000
PO004385,P00213,Plant_A,100,400,2022-11-06,2024-02-11,0.5,10000
PO004386,P00031,PLANT-A,500,5000,2024-03-26,2024-06-29,0.5,25000
PO004387,P00157,Plant_B,2000,,2023-10-26,2023-02-12,3.5,
PO004388,P00162,,2000,1800,2023-05-31,2023-10-04,15,80000
PO004389,P00185,,100,400,2023-01-10,2022-12-05,1.2,-5000
PO004390,P00182,Plant_B,2000,,2022-01-23,2022-08-31,1.2,10000
PO004391,P00278,Plant_A,2000,400,2024-05-16,2024-12-01,15,
PO004392,P00242,Plant_A,500,5000,2022-08-03,2022-03-09,3.5,25000
PO004393,P00205,Plant_B,,,2024-06-13,2022-01-11,15,80000
PO004394,P00031,Plant_A,100,50,2024-09-28,2022-05-16,0.5,-5000
PO004395,P00286,Plant_A,500,1800,2024-02-04,2024-02-21,1.2,10000
PO004396,P00002,Plant_B,100,1800,2024-05-06,2024-01-17,0.5,25000
PO004397,P00104,PLANT-A,500,5000,2024-04-12,2024-02-20,0.5,25000
PO004398,P00290,PLANT-A,500,,2024-07-19,2023-11-28,0.5,25000
PO004399,P00020,Plant_A,2000,50,2023-06-08,2022-12-19,15,80000
PO004400,P00137,,,400,2023-08-21,2022-06-07,1.2,25000
PO004401,P00133,Plant_A,100,1800,2024-07-14,2023-03-31,0.5,80000
PO004402,P00131,Plant_B,100,50,2022-06-03,2024-04-14,15,25000
PO004403,P00061,,2000,400,2024-10-02,2023-03-13,1.2,25000
PO004404,P00089,,500,50,2022-03-05,2024-06-29,,
PO004405,P00050,Plant_A,500,50,2022-02-03,2024-11-24,,-5000
PO004406,P00048,,2000,1800,2024-08-20,2023-06-20,3.5,-5000
PO004407,P00101,PLANT-A,,50,2023-07-04,2024-05-23,15,80000
PO004408,P00063,PLANT-A,100,400,2023-11-03,2023-02-05,,
PO004409,P00081,,100,1800,2023-07-13,2023-01-05,,10000
PO004410,P00098,Plant_A,,1800,2024-06-23,2022-03-28,0.5,10000
PO004411,P00149,Plant_B,,5000,2022-12-16,2022-07-20,15,-5000
PO004412,P00138,PLANT-A,,400,2024-02-06,2023-06-28,1.2,
PO004413,P00190,Plant_A,,5000,2022-03-24,2023-02-02,,-5000
PO004414,P00031,,2000,400,2023-06-24,2023-11-17,,80000
PO004415,P00032,,,400,2024-08-14,2024-07-11,15,
PO004416,P00103,Plant_B,2000,1800,2023-12-04,2023-07-06,0.5,
PO004417,P00220,PLANT-A,,,2023-09-04,2024-12-18,1.2,10000
PO004418,P00166,,500,1800,2024-12-23,2023-10-02,15,-5000
PO004419,P00046,PLANT-A,100,1800,2023-05-23,2023-08-20,1.2,25000
PO004420,P00008,,100,400,2022-11-02,2023-03-03,1.2,-5000
PO004421,P00266,Plant_B,,1800,2024-05-03,2022-03-27,3.5,25000
PO004422,P00063,Plant_A,2000,50,2023-02-10,2024-02-16,,10000
PO004423,P00204,Plant_A,500,400,2022-05-08,2022-03-08,1.2,
PO004424,P00224,Plant_B,500,5000,2022-05-02,2022-01-12,1.2,80000
PO004425,P00195,PLANT-A,2000,400,2023-07-07,2024-10-11,,25000
PO004426,P00233,Plant_A,2000,1800,2024-12-13,2022-04-23,15,-5000
PO004427,P00198,Plant_B,100,5000,2024-01-13,2024-10-30,3.5,10000
PO004428,P00243,PLANT-A,2000,400,2023-03-15,2024-06-05,1.2,80000
PO004429,P00151,Plant_B,100,400,2023-09-14,2023-07-29,0.5,-5000
PO004430,P00133,PLANT-A,500,50,2022-06-17,2023-12-03,15,25000
PO004431,P00047,Plant_B,,1800,2024-11-11,2023-01-18,1.2,-5000
PO004432,P00069,PLANT-A,100,50,2022-09-20,2024-10-07,1.2,
PO004433,P00270,Plant_B,500,,2024-07-19,2023-12-11,3.5,
PO004434,P00078,Plant_A,100,400,2023-11-21,2022-11-30,,80000
PO004435,P00180,,100,1800,2024-03-30,2022-05-09,3.5,80000
PO004436,P00023,,100,400,2023-07-12,2022-06-15,15,-5000
PO004437,P00281,PLANT-A,,1800,2022-01-26,2022-10-30,3.5,-5000
PO004438,P00197,Plant_A,100,50,2024-07-08,2022-06-09,15,25000
PO004439,P00058,PLANT-A,,1800,2023-11-05,2022-05-04,1.2,-5000
PO004440,P00255,PLANT-A,100,1800,2024-04-05,2024-05-12,3.5,-5000
PO004441,P00164,Plant_A,,1800,2024-07-07,2024-11-25,15,80000
PO004442,P00157,,,400,2022-02-12,2022-09-09,,
PO004443,P00080,,500,,2024-08-20,2024-11-30,3.5,80000
PO004444,P00244,PLANT-A,2000,50,2022-06-30,2024-11-24,1.2,-5000
PO004445,P00259,Plant_B,2000,5000,2023-04-17,2023-05-05,15,-5000
PO004446,P00260,,,,2023-05-21,2022-09-09,15,10000
PO004447,P00152,Plant_A,500,1800,2022-06-13,2024-09-13,15,80000
PO004448,P00277,Plant_B,500,,2023-09-16,2022-04-25,,80000
PO004449,P00019,Plant_A,500,400,2024-01-15,2023-01-30,1.2,
PO004450,P00148,,,50,2022-11-17,2023-12-27,0.5,
PO004451,P00284,Plant_A,500,,2024-07-26,2022-09-15,0.5,10000
PO004452,P00179,Plant_B,2000,400,2024-08-05,2022-03-02,1.2,80000
PO004453,P00051,,2000,,2022-01-18,2023-04-24,1.2,10000
PO004454,P00017,Plant_A,,400,2024-09-21,2023-03-29,,-5000
PO004455,P00226,Plant_B,2000,5000,2024-03-18,2025-01-08,1.2,25000
PO004456,P00291,,2000,,2023-02-11,2022-09-30,0.5,25000
PO004457,P00212,,100,,2024-06-15,2022-02-09,1.2,80000
PO004458,P00171,Plant_B,500,1800,2023-08-21,2024-03-08,1.2,
PO004459,P00023,Plant_A,,5000,2023-12-20,2023-09-27,,10000
PO004460,P00276,PLANT-A,500,,2023-08-31,2022-07-19,0.5,25000
