sales_id,date,product_id,region,channel,units_sold,selling_price,promotion_flag,discount_pct,holiday_flag
S0014425,2023-07-15,P00187,East,online ,0,121.11,1,,
S0014426,2023-10-04,P00083,NORTH ,online ,500,121.11,,30,0
S0014427,2023-04-16,P00206,South,Wholesale,1,121.11,0,10,0
S0014428,2024-06-24,P00173,,Online,5,121.11,1,30,0
S0014429,2023-07-18,P00098,East,Online,5,121.11,0,30,0
S0014430,2023-07-21,P00020,North,Wholesale,5,121.11,1,,1
S0014431,2023-06-22,P00105,South,online ,0,121.11,0,,1
S0014432,2022-09-03,P00281,north,Retail,0,121.11,0,10,
S0014433,2023-06-06,P00169,,Online,500,121.11,,5,1
S0014434,2022-02-04,P00233,South,Wholesale,0,121.11,1,0,
S0014435,2024-01-05,P00298,North,Retail,500,121.11,,0,1
S0014436,2023-10-06,P00177,East,Wholesale,-10,121.11,0,0,0
S0014437,2023-06-30,P00297,South,online ,100,121.11,,80,0
S0014438,2024-04-09,P00179,NORTH ,online ,-10,121.11,0,30,
S0014439,2024-08-14,P00057,,Online,5,121.11,,,1
S0014440,2022-04-13,P00246,north,Wholesale,-10,121.11,0,0,0
S0014441,2023-12-31,P00257,,Online,,121.11,1,,1
S0014442,2024-09-03,P00181,North,Wholesale,,121.11,,,1
S0014443,2022-02-17,P00031,East,,100,121.11,1,0,
S0014444,2022-04-22,P00215,NORTH ,,5,121.11,,5,1
S0014445,2022-02-02,P00021,East,Online,0,121.11,1,5,0
S0014446,2024-01-27,P00111,north,Online,500,121.11,0,,
S0014447,2022-05-06,P00282,North,,500,121.11,1,10,1
S0014448,2022-10-15,P00295,,Retail,-10,121.11,,80,0
S0014449,2024-10-05,P00149,North,Wholesale,5,121.11,0,5,1
S0014450,2023-04-05,P00210,East,,1,121.11,,30,0
S0014451,2024-08-25,P00152,north,Wholesale,100,121.11,1,5,0
S0014452,2024-03-04,P00126,NORTH ,online ,,121.11,0,80,1
S0014453,2022-11-23,P00139,NORTH ,,-10,121.11,,30,
S0014454,2024-01-05,P00160,north,,100,121.11,1,10,
S0014455,2024-01-20,P00093,East,Retail,-10,121.11,,30,1
S0014456,2023-05-05,P00121,East,Wholesale,5,121.11,1,80,0
S0014457,2024-08-02,P00120,NORTH ,Wholesale,5,121.11,,30,0
S0014458,2023-01-02,P00034,South,Retail,5,121.11,1,0,0
S0014459,2024-12-17,P00007,,Retail,500,121.11,,,1
S0014460,2023-07-05,P00063,East,online ,1,121.11,0,5,0
S0014461,2022-10-05,P00292,South,,0,121.11,,,
S0014462,2024-09-17,P00004,East,Online,-10,121.11,1,10,0
S0014463,2022-12-05,P00289,,Online,-10,121.11,1,10,1
S0014464,2023-06-21,P00176,north,online ,100,121.11,1,0,0
S0014465,2024-08-10,P00247,NORTH ,,500,121.11,0,,0
S0014466,2023-06-13,P00117,South,online ,-10,121.11,,10,
S0014467,2023-10-16,P00079,NORTH ,,5,121.11,,30,0
S0014468,2023-04-17,P00161,NORTH ,Retail,0,121.11,,5,1
S0014469,2022-02-27,P00261,NORTH ,Online,-10,121.11,,5,
S0014470,2023-04-10,P00231,North,,100,121.11,,,1
S0014471,2023-09-09,P00225,NORTH ,Online,500,121.11,1,5,
S0014472,2024-12-11,P00145,North,,,121.11,1,30,0
S0014473,2024-12-30,P00123,NORTH ,Wholesale,1,121.11,0,5,1
S0014474,2022-09-05,P00065,north,Online,20,121.11,,0,
S0014475,2022-05-08,P00103,East,Wholesale,5,121.11,1,,
S0014476,2023-04-12,P00178,South,Retail,100,121.11,0,10,1
S0014477,2022-09-24,P00032,South,online ,1,121.11,1,30,1
S0014478,2022-09-16,P00251,north,,,121.11,0,,1
S0014479,2024-01-26,P00133,North,online ,20,121.11,0,5,
S0014480,2023-03-21,P00171,East,Wholesale,5,121.11,1,5,
S0014481,2022-04-14,P00079,East,Retail,-10,121.11,1,30,0
S0014482,2024-03-14,P00229,South,,5,121.11,0,80,1
S0014483,2024-11-24,P00212,north,Online,100,121.11,0,0,1
S0014484,2024-12-10,P00016,North,Wholesale,5,121.11,,10,
S0014485,2022-04-17,P00011,,Online,0,121.11,1,80,0
S0014486,2023-10-29,P00007,,Wholesale,1,121.11,0,10,
S0014487,2023-03-29,P00099,NORTH ,Wholesale,500,121.11,1,0,
S0014488,2023-09-03,P00016,South,,5,121.11,0,0,0
S0014489,2023-10-18,P00207,South,Online,500,121.11,1,80,1
S0014490,2023-07-22,P00107,East,Wholesale,5,121.11,1,0,1
S0014491,2022-05-12,P00167,South,Wholesale,,121.11,0,10,1
S0014492,2022-06-04,P00147,South,online ,0,121.11,,10,0
S0014493,2024-06-13,P00154,NORTH ,,0,121.11,,80,0
S0014494,2024-04-14,P00205,East,Online,-10,121.11,1,,0
S0014495,2022-12-11,P00267,South,online ,,121.11,0,30,
S0014496,2024-05-05,P00220,South,Retail,20,121.11,1,30,1
S0014497,2022-06-07,P00296,South,Online,100,121.11,1,30,
S0014498,2023-03-03,P00017,South,Online,20,121.11,,5,1
S0014499,2022-08-21,P00030,East,online ,0,121.11,0,0,
S0014500,2022-11-08,P00296,East,Retail,5,121.11,,10,1
S0014501,2022-11-16,P00084,NORTH ,online ,500,121.11,1,80,1
S0014502,2023-05-17,P00199,North,Wholesale,-10,121.11,1,30,1
S0014503,2023-12-12,P00188,North,online ,5,121.11,,10,
S0014504,2022-11-25,P00096,North,Retail,5,121.11,,30,1
S0014505,2023-07-05,P00256,,Wholesale,0,121.11,0,,0
S0014506,2022-10-10,P00264,NORTH ,,5,121.11,0,30,1
S0014507,2024-12-16,P00238,North,Online,100,121.11,0,30,1
S0014508,2022-03-14,P00002,South,Wholesale,20,121.11,1,5,0
S0014509,2023-08-02,P00177,North,,0,121.11,1,30,0
S0014510,2022-05-23,P00036,East,Wholesale,500,121.11,,30,0
S0014511,2024-05-28,P00005,north,,100,121.11,1,5,
S0014512,2024-05-27,P00281,South,Online,5,121.11,,30,0
S0014513,2022-12-24,P00082,north,Wholesale,100,121.11,1,5,
S0014514,2022-12-22,P00208,NORTH ,Wholesale,0,121.11,,,1
S0014515,2023-10-05,P00013,NORTH ,Online,20,121.11,0,,1
S0014516,2024-12-01,P00141,South,online ,-10,121.11,,30,
S0014517,2022-01-11,P00048,,Online,20,121.11,,80,
S0014518,2023-03-13,P00035,South,Online,20,121.11,,0,1
S0014519,2022-03-24,P00174,South,,,121.11,,,0
S0014520,2024-07-13,P00049,South,,-10,121.11,,10,
S0014521,2024-05-10,P00212,NORTH ,,100,121.11,,30,0
S0014522,2024-08-06,P00182,South,,-10,121.11,,30,0
S0014523,2022-08-10,P00194,South,Retail,,121.11,,30,0
S0014524,2024-11-23,P00206,East,Online,500,121.11,,30,
S0014525,2024-10-12,P00197,North,Wholesale,5,121.11,,10,
S0014526,2024-05-06,P00240,North,Retail,,121.11,0,,1
S0014527,2023-05-15,P00071,,Retail,100,121.11,0,,0
S0014528,2022-11-25,P00004,,online ,0,121.11,0,0,0
S0014529,2024-05-30,P00021,,,1,121.11,1,30,1
S0014530,2023-11-15,P00061,North,Online,1,121.11,0,,0
S0014531,2024-07-04,P00129,South,Online,500,121.11,1,,
S0014532,2024-04-07,P00191,North,Wholesale,500,121.11,0,5,
S0014533,2024-03-25,P00200,South,Wholesale,100,121.11,0,80,0
S0014534,2022-05-18,P00167,,Online,100,121.11,,5,0
S0014535,2024-01-19,P00012,NORTH ,Online,0,121.11,,0,0
S0014536,2024-04-23,P00076,,online ,20,121.11,0,,1
S0014537,2022-12-19,P00151,north,Online,5,121.11,1,10,0
S0014538,2022-10-25,P00058,north,online ,-10,121.11,1,30,
S0014539,2023-01-15,P00168,South,online ,,121.11,1,0,
S0014540,2022-12-26,P00300,East,Online,20,121.11,0,80,
S0014541,2022-07-16,P00062,NORTH ,Retail,1,121.11,0,80,1
S0014542,2022-09-03,P00225,South,,20,121.11,,5,1
S0014543,2022-01-24,P00040,North,Retail,,121.11,1,10,
S0014544,2022-03-12,P00115,NORTH ,online ,-10,121.11,1,5,1
S0014545,2024-05-22,P00153,South,online ,0,121.11,,30,1
S0014546,2023-06-16,P00127,north,Retail,1,121.11,1,80,0
S0014547,2022-10-06,P00162,North,Online,0,121.11,0,10,1
S0014548,2023-04-21,P00058,North,Online,100,121.11,1,10,0
S0014549,2022-12-01,P00183,,,20,121.11,0,30,1
S0014550,2023-01-23,P00158,South,Online,100,121.11,1,5,1
S0014551,2024-07-06,P00155,South,Wholesale,,121.11,,,1
S0014552,2023-01-10,P00181,NORTH ,Online,500,121.11,1,80,
S0014553,2023-11-08,P00103,north,online ,,121.11,1,80,
S0014554,2024-09-21,P00025,South,Retail,1,121.11,,30,0
S0014555,2022-09-07,P00287,South,Wholesale,100,121.11,,30,
S0014556,2022-06-25,P00284,north,online ,5,121.11,1,0,
S0014557,2024-05-19,P00078,,Retail,5,121.11,1,80,
S0014558,2023-10-18,P00133,north,,5,121.11,1,10,
S0014559,2022-11-19,P00273,,Online,-10,121.11,,5,1
S0014560,2023-05-03,P00267,East,Online,5,121.11,,30,
S0014561,2023-10-24,P00206,North,,100,121.11,1,10,1
S0014562,2022-07-14,P00263,East,Retail,-10,121.11,0,5,1
S0014563,2024-02-02,P00243,,online ,100,121.11,,0,0
S0014564,2022-07-24,P00082,South,Retail,0,121.11,1,,0
S0014565,2023-05-15,P00198,NORTH ,Retail,1,121.11,1,,1
S0014566,2023-07-13,P00020,NORTH ,Online,-10,121.11,0,80,0
S0014567,2023-11-16,P00078,north,Online,1,121.11,0,30,1
S0014568,2024-08-19,P00069,NORTH ,Wholesale,100,121.11,,10,0
S0014569,2022-06-13,P00018,NORTH ,,1,121.11,0,5,0
S0014570,2022-06-03,P00177,NORTH ,,1,121.11,,10,0
S0014571,2023-04-18,P00017,North,Wholesale,-10,121.11,,80,
S0014572,2022-07-19,P00008,,,20,121.11,1,30,0
S0014573,2022-08-10,P00110,NORTH ,Retail,5,121.11,,10,
S0014574,2023-09-22,P00059,East,Online,100,121.11,1,30,
S0014575,2022-12-07,P00257,NORTH ,Retail,500,121.11,,30,
S0014576,2024-09-04,P00179,NORTH ,online ,1,121.11,1,5,0
S0014577,2022-09-28,P00233,East,Wholesale,0,121.11,0,30,1
S0014578,2022-03-28,P00285,South,Online,1,121.11,0,,
S0014579,2024-07-23,P00069,NORTH ,Online,5,121.11,0,0,
S0014580,2023-01-27,P00183,East,Retail,20,121.11,0,10,0
S0014581,2024-09-21,P00262,East,,1,121.11,,5,0
S0014582,2022-10-08,P00235,,Online,5,121.11,,,
S0014583,2023-03-21,P00216,East,,,121.11,1,5,0
S0014584,2022-07-19,P00037,NORTH ,Online,1,121.11,,0,1
S0014585,2024-05-12,P00194,,,0,121.11,0,30,1
S0014586,2022-07-17,P00213,,Online,-10,121.11,,5,
S0014587,2022-11-22,P00221,NORTH ,,1,121.11,,30,0
S0014588,2024-10-14,P00048,north,online ,1,121.11,0,,
S0014589,2023-01-30,P00113,,online ,500,121.11,0,5,0
S0014590,2023-11-15,P00168,North,Wholesale,20,121.11,1,,
S0014591,2023-10-06,P00102,north,Online,500,121.11,1,,
S0014592,2022-12-19,P00158,NORTH ,Wholesale,1,121.11,0,,0
S0014593,2022-06-16,P00071,north,Wholesale,5,121.11,,0,0
S0014594,2024-02-25,P00217,North,online ,0,121.11,0,10,0
S0014595,2023-08-19,P00092,NORTH ,Retail,-10,121.11,0,30,1
S0014596,2024-06-06,P00071,,Online,100,121.11,,5,0
S0014597,2024-11-19,P00097,North,Retail,-10,121.11,1,30,1
S0014598,2022-06-10,P00095,north,,,121.11,,5,
S0014599,2024-09-11,P00165,north,Online,0,121.11,,0,0
S0014600,2023-05-26,P00287,East,Retail,-10,121.11,0,10,
S0014601,2023-02-19,P00062,South,Wholesale,1,121.11,0,,
S0014602,2024-07-19,P00155,South,,20,121.11,,,0
S0014603,2024-12-07,P00229,East,Online,5,121.11,0,,0
S0014604,2024-08-13,P00191,NORTH ,Retail,100,121.11,1,0,0
S0014605,2024-08-28,P00156,East,,1,121.11,,5,1
S0014606,2022-11-15,P00120,north,online ,0,121.11,0,80,
S0014607,2023-01-12,P00031,East,online ,100,121.11,0,30,1
S0014608,2022-07-04,P00067,NORTH ,online ,,121.11,1,80,
S0014609,2024-06-11,P00264,East,Online,,121.11,0,10,1
S0014610,2023-08-26,P00112,,Wholesale,5,121.11,0,10,0
S0014611,2023-04-02,P00146,South,Online,0,121.11,,30,1
S0014612,2023-06-17,P00280,North,Wholesale,500,121.11,,30,
S0014613,2023-08-03,P00146,North,online ,-10,121.11,0,80,1
S0014614,2024-05-17,P00059,,Online,5,121.11,1,30,
S0014615,2024-07-22,P00134,South,,5,121.11,0,,1
S0014616,2024-09-09,P00023,East,Wholesale,0,121.11,1,5,
S0014617,2022-12-24,P00148,north,,1,121.11,,0,0
S0014618,2023-01-07,P00092,South,,,121.11,1,10,
S0014619,2022-05-22,P00076,NORTH ,Online,0,121.11,1,,1
S0014620,2024-11-26,P00284,north,,500,121.11,1,0,1
S0014621,2022-07-17,P00243,NORTH ,online ,100,121.11,0,,0
S0014622,2022-10-18,P00069,South,Wholesale,5,121.11,,10,
S0014623,2024-03-06,P00224,NORTH ,Wholesale,1,121.11,1,5,0
S0014624,2022-09-15,P00283,East,online ,100,121.11,0,30,1
S0014625,2022-08-12,P00182,north,online ,,121.11,0,30,1
S0014626,2024-07-06,P00146,East,Online,,121.11,0,80,
S0014627,2022-08-03,P00185,North,online ,,121.11,0,80,1
S0014628,2024-09-02,P00221,,,,121.11,,80,0
S0014629,2022-02-11,P00069,South,online ,20,121.11,0,0,1
S0014630,2023-04-30,P00026,NORTH ,Retail,1,121.11,0,30,
S0014631,2024-01-27,P00152,NORTH ,Wholesale,20,121.11,,10,1
S0014632,2024-11-28,P00226,North,online ,,121.11,1,10,1
S0014633,2024-08-27,P00284,South,,0,121.11,1,30,
S0014634,2022-07-04,P00269,,,,121.11,,80,
S0014635,2022-07-16,P00189,NORTH ,online ,-10,121.11,0,30,0
S0014636,2024-01-31,P00052,North,Online,,121.11,0,5,1
S0014637,2022-02-21,P00250,East,Online,20,121.11,,5,
S0014638,2023-09-18,P00111,East,online ,100,121.11,1,30,
S0014639,2022-08-17,P00165,South,Retail,-10,121.11,0,0,1
S0014640,2022-03-07,P00163,South,Retail,500,121.11,,0,0
S0014641,2023-10-26,P00153,North,Retail,100,121.11,1,80,
S0014642,2022-10-09,P00102,North,online ,20,121.11,1,80,1
S0014643,2022-07-06,P00246,north,Online,20,121.11,0,,
S0014644,2023-03-15,P00208,South,Retail,100,121.11,,5,
S0014645,2024-04-02,P00249,East,,1,121.11,0,30,
S0014646,2024-12-05,P00205,,Online,1,121.11,0,5,
S0014647,2023-07-26,P00105,,Wholesale,20,121.11,1,0,
S0014648,2024-04-02,P00277,,Retail,5,121.11,1,80,1
S0014649,2024-09-12,P00137,,Online,20,121.11,0,5,0
S0014650,2023-12-15,P00247,north,,500,121.11,0,0,
S0014651,2024-02-18,P00220,South,online ,0,121.11,1,0,0
S0014652,2023-10-06,P00275,North,Wholesale,100,121.11,,0,0
S0014653,2024-04-15,P00264,,Retail,20,121.11,0,5,
S0014654,2024-07-24,P00227,East,,20,121.11,,0,0
S0014655,2022-06-04,P00014,North,Wholesale,20,121.11,0,,
S0014656,2022-10-30,P00109,NORTH ,Online,100,121.11,,10,0
S0014657,2023-04-06,P00144,north,online ,,121.11,1,80,
S0014658,2024-06-03,P00194,East,online ,5,121.11,1,30,
S0014659,2024-05-21,P00108,,Wholesale,20,121.11,,0,0
S0014660,2023-09-09,P00201,NORTH ,,-10,121.11,1,10,
S0014661,2022-08-18,P00240,north,Online,-10,121.11,1,0,1
S0014662,2024-05-11,P00163,NORTH ,Wholesale,5,121.11,,5,1
S0014663,2024-10-20,P00107,South,,500,121.11,,10,0
S0014664,2022-08-18,P00145,North,Wholesale,500,121.11,0,0,
S0014665,2024-03-18,P00045,,,5,121.11,1,0,1
S0014666,2023-09-08,P00217,North,,1,121.11,,0,
S0014667,2022-08-26,P00287,South,Retail,100,121.11,0,10,1
S0014668,2023-04-06,P00168,North,online ,5,121.11,,0,1
S0014669,2023-03-04,P00204,East,,0,121.11,,80,1
S0014670,2023-09-29,P00255,NORTH ,online ,20,121.11,0,30,
S0014671,2023-02-26,P00113,North,,20,121.11,1,,0
S0014672,2024-01-09,P00181,north,online ,-10,121.11,0,30,0
S0014673,2024-09-08,P00105,north,,1,121.11,0,10,0
S0014674,2023-12-06,P00284,NORTH ,Wholesale,500,121.11,,10,1
S0014675,2023-11-09,P00054,NORTH ,Wholesale,100,121.11,0,0,1
S0014676,2024-07-01,P00111,South,,500,121.11,,30,0
S0014677,2022-03-07,P00126,South,online ,1,121.11,,30,0
S0014678,2022-06-26,P00251,East,Wholesale,,121.11,,10,1
S0014679,2024-09-26,P00047,South,online ,500,121.11,1,80,
S0014680,2022-06-23,P00199,North,online ,1,121.11,1,30,
S0014681,2023-02-27,P00250,,Retail,20,121.11,1,5,1
S0014682,2023-04-25,P00021,north,Retail,5,121.11,,30,
S0014683,2024-06-30,P00283,South,Wholesale,0,121.11,0,10,
S0014684,2024-11-10,P00176,north,Online,0,121.11,,0,1
S0014685,2024-04-16,P00091,South,online ,100,121.11,1,5,1
S0014686,2022-02-06,P00113,,Online,100,121.11,,10,0
S0014687,2024-10-20,P00119,East,Online,,121.11,0,5,1
S0014688,2024-08-13,P00124,South,Retail,20,121.11,0,80,
S0014689,2024-09-25,P00050,South,Online,1,121.11,0,80,0
S0014690,2022-07-02,P00267,North,Wholesale,-10,121.11,,80,1
S0014691,2023-08-06,P00082,North,,20,121.11,,10,0
S0014692,2024-02-01,P00098,north,Wholesale,100,121.11,,,1
S0014693,2023-08-04,P00182,north,Retail,500,121.11,,30,1
S0014694,2022-06-25,P00125,NORTH ,,100,121.11,0,80,
S0014695,2023-08-06,P00250,,,20,121.11,,10,1
S0014696,2022-06-11,P00284,South,online ,100,121.11,,30,
S0014697,2022-07-15,P00182,East,Retail,500,121.11,,10,0
S0014698,2023-01-06,P00240,north,,0,121.11,0,10,1
S0014699,2022-10-04,P00021,,,1,121.11,,0,1
S0014700,2022-10-04,P00286,north,Retail,,121.11,,5,
S0014701,2022-04-16,P00049,,Wholesale,5,121.11,0,80,0
S0014702,2023-01-12,P00288,,online ,500,121.11,1,0,0
S0014703,2023-06-17,P00059,South,Retail,100,121.11,,80,
S0014704,2024-09-08,P00242,South,,-10,121.11,,10,1
S0014705,2023-04-28,P00298,South,Retail,0,121.11,1,10,0
S0014706,2023-05-19,P00034,East,,500,121.11,1,0,
S0014707,2022-04-02,P00209,South,Wholesale,0,121.11,0,,
S0014708,2024-11-26,P00182,NORTH ,,-10,121.11,0,,
S0014709,2023-11-23,P00240,,Retail,-10,121.11,0,30,0
S0014710,2023-06-24,P00208,South,Online,1,121.11,0,80,1
S0014711,2024-07-29,P00071,East,online ,1,121.11,,0,1
S0014712,2024-12-15,P00037,South,Wholesale,500,121.11,,30,1
S0014713,2022-08-22,P00153,north,Online,20,121.11,,10,0
S0014714,2024-10-11,P00076,NORTH ,Wholesale,-10,121.11,1,30,
S0014715,2023-08-18,P00180,NORTH ,Wholesale,20,121.11,1,10,
S0014716,2022-07-28,P00156,NORTH ,online ,500,121.11,,,1
S0014717,2024-05-22,P00278,NORTH ,Retail,-10,121.11,1,5,1
S0014718,2023-12-09,P00030,,Online,500,121.11,,30,1
S0014719,2022-11-04,P00224,South,online ,5,121.11,1,30,1
S0014720,2024-08-22,P00173,north,Wholesale,0,121.11,0,5,1
S0014721,2022-12-28,P00162,north,,0,121.11,,0,1
S0014722,2024-11-08,P00226,East,online ,-10,121.11,0,0,1
S0014723,2024-04-06,P00102,,Retail,1,121.11,1,0,
S0014724,2024-05-28,P00110,NORTH ,Wholesale,0,121.11,1,,0
S0014725,2022-12-22,P00096,north,,-10,121.11,1,0,0
S0014726,2023-05-22,P00203,NORTH ,Retail,5,121.11,,,1
S0014727,2022-03-05,P00084,north,online ,100,121.11,,5,
S0014728,2024-05-04,P00278,north,,,121.11,0,0,1
S0014729,2023-11-14,P00038,East,,100,121.11,1,10,
S0014730,2022-08-02,P00154,NORTH ,Wholesale,5,121.11,1,30,1
S0014731,2024-07-04,P00226,north,Wholesale,100,121.11,0,0,1
S0014732,2023-01-05,P00056,North,online ,100,121.11,,10,0
S0014733,2022-01-19,P00073,North,Wholesale,1,121.11,,0,0
S0014734,2023-01-08,P00283,NORTH ,online ,-10,121.11,,80,1
S0014735,2024-01-06,P00081,South,,20,121.11,,80,0
S0014736,2023-01-22,P00130,NORTH ,online ,,121.11,0,10,
S0014737,2024-06-27,P00274,,Retail,1,121.11,1,10,0
S0014738,2024-08-31,P00173,East,,0,121.11,0,0,0
S0014739,2024-01-14,P00225,South,Wholesale,-10,121.11,1,0,1
S0014740,2023-05-13,P00009,North,,500,121.11,,10,1
S0014741,2022-09-05,P00095,South,Retail,100,121.11,1,10,
S0014742,2022-09-19,P00206,NORTH ,online ,5,121.11,0,30,1
S0014743,2024-01-27,P00230,north,,5,121.11,,,0
S0014744,2023-04-26,P00006,North,Wholesale,100,121.11,0,30,1
S0014745,2022-11-17,P00256,East,,,121.11,1,10,
S0014746,2023-12-28,P00069,north,,-10,121.11,,80,
S0014747,2023-12-29,P00188,NORTH ,Online,1,121.11,1,30,
S0014748,2023-04-05,P00127,NORTH ,Retail,0,121.11,1,10,
S0014749,2024-02-23,P00104,North,Wholesale,500,121.11,0,,1
S0014750,2023-10-07,P00063,East,,5,121.11,1,30,0
S0014751,2023-05-20,P00111,NORTH ,Retail,500,121.11,,,1
S0014752,2024-08-19,P00031,East,online ,100,121.11,,0,
S0014753,2022-02-09,P00232,NORTH ,Online,-10,121.11,1,30,1
S0014754,2023-07-08,P00282,North,Retail,5,121.11,1,,
S0014755,2022-09-22,P00212,South,Online,-10,121.11,0,30,
S0014756,2023-10-06,P00037,,Wholesale,20,121.11,1,,
S0014757,2024-10-14,P00192,north,,100,121.11,,10,1
S0014758,2024-05-16,P00179,South,,20,121.11,0,30,0
S0014759,2022-09-20,P00043,NORTH ,,,121.11,0,80,0
S0014760,2023-09-09,P00166,north,Wholesale,100,121.11,1,0,
S0014761,2022-09-03,P00278,South,Online,5,121.11,1,10,0
S0014762,2023-06-12,P00218,South,Online,1,121.11,0,5,1
S0014763,2024-12-05,P00147,,online ,0,121.11,1,10,1
S0014764,2022-12-27,P00086,,,,121.11,1,80,0
S0014765,2024-01-19,P00026,north,,1,121.11,0,,0
S0014766,2024-08-30,P00121,North,online ,0,121.11,0,30,1
S0014767,2024-02-10,P00110,,online ,0,121.11,0,0,1
S0014768,2023-11-17,P00199,South,Wholesale,100,121.11,1,5,1
S0014769,2024-10-25,P00157,north,online ,20,121.11,1,,0
S0014770,2023-04-13,P00252,NORTH ,,20,121.11,1,5,
S0014771,2024-07-16,P00274,South,Wholesale,-10,121.11,1,5,
S0014772,2022-01-17,P00138,,Online,500,121.11,1,0,1
S0014773,2023-09-15,P00282,NORTH ,online ,500,121.11,0,30,
S0014774,2023-04-04,P00197,,Wholesale,100,121.11,0,30,1
S0014775,2023-10-05,P00009,NORTH ,online ,0,121.11,,10,1
S0014776,2023-04-10,P00008,north,,100,121.11,1,5,0
S0014777,2023-03-25,P00241,North,online ,0,121.11,0,10,0
S0014778,2022-09-02,P00010,East,Wholesale,20,121.11,,10,
S0014779,2024-05-01,P00036,north,Wholesale,100,121.11,1,10,
S0014780,2023-07-29,P00099,NORTH ,online ,1,121.11,1,80,0
S0014781,2024-02-27,P00210,East,Wholesale,,121.11,,30,
S0014782,2022-05-12,P00291,North,Online,100,121.11,1,10,
S0014783,2024-09-04,P00264,East,Retail,,121.11,1,,0
S0014784,2022-05-29,P00287,,Retail,500,121.11,1,,
S0014785,2023-12-10,P00201,,Online,20,121.11,0,0,
S0014786,2024-08-16,P00013,East,Retail,-10,121.11,0,80,0
S0014787,2023-05-08,P00065,East,Online,1,121.11,,,1
S0014788,2024-09-24,P00080,,,0,121.11,,0,
S0014789,2023-10-01,P00094,South,Online,,121.11,,30,1
S0014790,2022-08-31,P00194,South,Wholesale,500,121.11,1,,1
S0014791,2022-05-29,P00260,North,Wholesale,1,121.11,,,
S0014792,2024-06-02,P00041,South,Retail,-10,121.11,,10,0
S0014793,2023-02-11,P00231,East,online ,,121.11,,80,
S0014794,2024-06-29,P00105,North,Retail,500,121.11,1,,0
S0014795,2022-10-28,P00116,north,,5,121.11,1,10,0
S0014796,2022-04-14,P00041,NORTH ,Retail,0,121.11,1,30,1
S0014797,2023-07-21,P00277,East,Online,100,121.11,,80,1
S0014798,2022-08-20,P00025,South,,-10,121.11,1,80,1
S0014799,2024-04-02,P00049,,Retail,,121.11,1,10,0
S0014800,2024-01-05,P00043,East,Wholesale,-10,121.11,1,30,0
S0014801,2022-09-24,P00297,,Wholesale,5,121.11,,10,
S0014802,2022-02-09,P00043,,,-10,121.11,,0,
S0014803,2024-02-10,P00210,North,Wholesale,-10,121.11,1,,1
S0014804,2024-11-29,P00222,,Wholesale,,121.11,1,30,1
S0014805,2024-10-12,P00180,,,5,121.11,1,0,
S0014806,2022-12-16,P00285,North,Wholesale,100,121.11,0,,1
S0014807,2022-02-08,P00276,South,Online,500,121.11,0,10,
S0014808,2023-05-28,P00190,North,online ,20,121.11,0,30,0
S0014809,2023-06-21,P00255,north,Retail,-10,121.11,,30,1
S0014810,2022-04-20,P00248,,Retail,,121.11,0,30,1
S0014811,2022-04-17,P00039,north,Retail,0,121.11,,30,
S0014812,2024-08-17,P00103,,Wholesale,100,121.11,1,80,0
S0014813,2024-10-19,P00248,East,Online,100,121.11,0,10,1
S0014814,2023-02-23,P00076,North,online ,20,121.11,1,,
S0014815,2023-01-11,P00050,North,Wholesale,20,121.11,,0,1
S0014816,2022-04-10,P00176,East,Online,20,121.11,,80,0
S0014817,2024-08-26,P00071,north,,,121.11,1,5,0
S0014818,2022-06-17,P00039,,Retail,500,121.11,0,80,0
S0014819,2024-04-17,P00086,,Retail,-10,121.11,,80,0
S0014820,2022-07-01,P00295,NORTH ,Wholesale,1,121.11,1,80,
S0014821,2022-10-28,P00016,East,Online,5,121.11,,80,1
S0014822,2023-09-26,P00016,,Retail,-10,121.11,,10,
S0014823,2022-03-27,P00218,,online ,100,121.11,1,,0
S0014824,2022-02-27,P00026,East,Retail,100,121.11,,30,
S0014825,2022-10-30,P00220,East,online ,1,121.11,0,0,
S0014826,2024-11-17,P00119,north,online ,20,121.11,1,5,
S0014827,2024-06-12,P00273,North,Retail,20,121.11,0,0,0
S0014828,2023-04-29,P00299,,Online,500,121.11,0,10,1
S0014829,2022-01-06,P00022,NORTH ,Retail,5,121.11,0,30,1
S0014830,2024-12-19,P00243,,online ,0,121.11,0,80,1
S0014831,2022-03-18,P00154,East,Retail,-10,121.11,0,80,
S0014832,2023-12-31,P00008,North,,,121.11,0,5,0
